#TYPE Microsoft.ActiveDirectory.Management.ADUser
"AccountExpirationDate";"accountExpires";"AccountLockoutTime";"AccountNotDelegated";"adminCount";"AllowReversiblePasswordEncryption";"AuthenticationPolicy";"AuthenticationPolicySilo";"BadLogonCount";"badPasswordTime";"badPwdCount";"CannotChangePassword";"CanonicalName";"Certificates";"City";"CN";"codePage";"Company";"CompoundIdentitySupported";"Country";"countryCode";"Created";"createTimeStamp";"Deleted";"Department";"Description";"DisplayName";"DistinguishedName";"Division";"DoesNotRequirePreAuth";"dSCorePropagationData";"EmailAddress";"EmployeeID";"EmployeeNumber";"Enabled";"Fax";"GivenName";"HomeDirectory";"HomedirRequired";"HomeDrive";"homeMDB";"HomePage";"HomePhone";"Initials";"instanceType";"isCriticalSystemObject";"isDeleted";"KerberosEncryptionType";"LastBadPasswordAttempt";"LastKnownParent";"lastLogoff";"lastLogon";"LastLogonDate";"lastLogonTimestamp";"legacyExchangeDN";"LockedOut";"logonCount";"LogonWorkstations";"mail";"mailNickname";"Manager";"mDBUseDefaults";"MemberOf";"MNSLogonAccount";"MobilePhone";"Modified";"modifyTimeStamp";"msDS-User-Account-Control-Computed";"msExchArchiveQuota";"msExchArchiveWarnQuota";"msExchCalendarLoggingQuota";"msExchDumpsterQuota";"msExchDumpsterWarningQuota";"msExchELCMailboxFlags";"msExchHomeServerName";"msExchMailboxGuid";"msExchMailboxSecurityDescriptor";"msExchPoliciesIncluded";"msExchRBACPolicyLink";"msExchRecipientDisplayType";"msExchRecipientTypeDetails";"msExchTextMessagingState";"msExchUMDtmfMap";"msExchUserAccountControl";"msExchUserCulture";"msExchVersion";"msExchWhenMailboxCreated";"Name";"nTSecurityDescriptor";"ObjectCategory";"ObjectClass";"ObjectGUID";"objectSid";"Office";"OfficePhone";"Organization";"OtherName";"PasswordExpired";"PasswordLastSet";"PasswordNeverExpires";"PasswordNotRequired";"POBox";"PostalCode";"PrimaryGroup";"primaryGroupID";"PrincipalsAllowedToDelegateToAccount";"ProfilePath";"ProtectedFromAccidentalDeletion";"protocolSettings";"proxyAddresses";"pwdLastSet";"SamAccountName";"sAMAccountType";"ScriptPath";"sDRightsEffective";"ServicePrincipalNames";"showInAddressBook";"SID";"SIDHistory";"SmartcardLogonRequired";"State";"StreetAddress";"Surname";"Title";"TrustedForDelegation";"TrustedToAuthForDelegation";"UseDESKeyOnly";"userAccountControl";"userCertificate";"UserPrincipalName";"uSNChanged";"uSNCreated";"whenChanged";"whenCreated"
;"9223372036854775807";;"False";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"0";"0";"0";"False";"red.local/Administratie/Joachim";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Sint-Martens-Latem";"Joachim";"0";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"0";"24/10/2019 15:11:23";"24/10/2019 15:11:23";;"Administration";"Account voor Joachim";"JoachimVDK";"CN=Joachim;OU=Administratie;DC=red;DC=local";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"joachim@red.local";"2531";;"True";;"Joachim";;"False";;;;"0444727260";"JVDK";"4";;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;"0";"0";;;;"False";"0";;"joachim@red.local";;"CN=Kimberly;OU=Directie;DC=red;DC=local";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";;"24/10/2019 15:11:26";"24/10/2019 15:11:26";"0";;;;;;;;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;;"Joachim";"System.DirectoryServices.ActiveDirectorySecurity";"CN=Person;CN=Schema;CN=Configuration;DC=red;DC=local";"user";"890610c7-eef7-42ab-a673-0029587b875d";"S-1-5-21-3863123042-3658135052-3550681492-1115";"B4.002";;;;"False";"24/10/2019 15:11:23";"False";"False";;"9830";"CN=Domain Users;CN=Users;DC=red;DC=local";"513";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"132163962834439764";"JoachimVDK";"805306368";;"15";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"S-1-5-21-3863123042-3658135052-3550681492-1115";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";"Oost-Vlaanderen";;"Van de Keere";;"False";"False";"False";"512";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"12879";"12687";"24/10/2019 15:11:26";"24/10/2019 15:11:23"
;"9223372036854775807";;"False";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"0";"0";"0";"False";"red.local/Administratie/Tibo";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Ingooigem";"Tibo";"0";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"0";"24/10/2019 15:11:23";"24/10/2019 15:11:23";;"Administration";"Account voor Tibo";"TiboV";"CN=Tibo;OU=Administratie;DC=red;DC=local";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"tibo@red.local";"6312";;"True";;"Tibo";;"False";;;;"0444727261";"TV";"4";;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;"0";"0";;;;"False";"0";;"tibo@red.local";;"CN=Joachim;OU=Administratie;DC=red;DC=local";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";;"24/10/2019 15:11:26";"24/10/2019 15:11:26";"0";;;;;;;;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;;"Tibo";"System.DirectoryServices.ActiveDirectorySecurity";"CN=Person;CN=Schema;CN=Configuration;DC=red;DC=local";"user";"a6ea0b5a-e03d-418e-95c7-207705cc3005";"S-1-5-21-3863123042-3658135052-3550681492-1116";"B4.002";;;;"False";"24/10/2019 15:11:23";"False";"False";;"8570";"CN=Domain Users;CN=Users;DC=red;DC=local";"513";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"132163962835125106";"TiboV";"805306368";;"15";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"S-1-5-21-3863123042-3658135052-3550681492-1116";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";"West-Vlaanderen";;"Vanhercke";;"False";"False";"False";"512";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"12880";"12692";"24/10/2019 15:11:26";"24/10/2019 15:11:23"
;"9223372036854775807";;"False";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"0";"0";"0";"False";"red.local/Administratie/Yngvar";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Ingooigem";"Yngvar";"0";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"0";"24/10/2019 15:11:23";"24/10/2019 15:11:23";;"Administration";"Account voor Yngvar";"YngvarS";"CN=Yngvar;OU=Administratie;DC=red;DC=local";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"yngvar@red.local";"2210";;"True";;"Yngvar";;"False";;;;"0444727262";"YS";"4";;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;"0";"0";;;;"False";"0";;"yngvar@red.local";;"CN=Joachim;OU=Administratie;DC=red;DC=local";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";;"24/10/2019 15:11:26";"24/10/2019 15:11:26";"0";;;;;;;;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;;"Yngvar";"System.DirectoryServices.ActiveDirectorySecurity";"CN=Person;CN=Schema;CN=Configuration;DC=red;DC=local";"user";"8fc9a9e1-dc33-41cd-ae5d-2c485ac2e4b2";"S-1-5-21-3863123042-3658135052-3550681492-1117";"B4.002";;;;"False";"24/10/2019 15:11:23";"False";"False";;"8570";"CN=Domain Users;CN=Users;DC=red;DC=local";"513";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"132163962837036315";"YngvarS";"805306368";;"15";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"S-1-5-21-3863123042-3658135052-3550681492-1117";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";"West-Vlaanderen";;"Samyn";;"False";"False";"False";"512";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"12881";"12697";"24/10/2019 15:11:26";"24/10/2019 15:11:23"
;"9223372036854775807";;"False";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"0";"0";"0";"False";"red.local/Administratie/Tim";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Sint-Martens-Latem";"Tim";"0";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"0";"24/10/2019 15:11:23";"24/10/2019 15:11:23";;"Administration";"Account voor Tim";"TimG";"CN=Tim;OU=Administratie;DC=red;DC=local";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"tim@red.local";"2532";;"True";;"Tim";;"False";;;;"0444727263";"TG";"4";;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;"0";"0";;;;"False";"0";;"tim@red.local";;"CN=Joachim;OU=Administratie;DC=red;DC=local";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";;"24/10/2019 15:11:26";"24/10/2019 15:11:26";"0";;;;;;;;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;;"Tim";"System.DirectoryServices.ActiveDirectorySecurity";"CN=Person;CN=Schema;CN=Configuration;DC=red;DC=local";"user";"990b1c5a-cb28-43e6-93d1-5969a141430e";"S-1-5-21-3863123042-3658135052-3550681492-1118";"B4.002";;;;"False";"24/10/2019 15:11:23";"False";"False";;"9830";"CN=Domain Users;CN=Users;DC=red;DC=local";"513";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"132163962837701049";"TimG";"805306368";;"15";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"S-1-5-21-3863123042-3658135052-3550681492-1118";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";"Oost-Vlaanderen";;"Grijp";;"False";"False";"False";"512";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"12882";"12702";"24/10/2019 15:11:26";"24/10/2019 15:11:23"
;"9223372036854775807";;"False";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"0";"0";"0";"False";"red.local/Administratie/Rik";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Sint-Martens-Latem";"Rik";"0";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"0";"24/10/2019 15:11:23";"24/10/2019 15:11:23";;"Administration";"Account voor Rik";"RikC";"CN=Rik;OU=Administratie;DC=red;DC=local";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"rik@red.local";"2731";;"True";;"Rik";;"False";;;;"0444727264";"RC";"4";;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;"0";"0";;;;"False";"0";;"rik@red.local";;"CN=Joachim;OU=Administratie;DC=red;DC=local";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";;"24/10/2019 15:11:26";"24/10/2019 15:11:26";"0";;;;;;;;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;;"Rik";"System.DirectoryServices.ActiveDirectorySecurity";"CN=Person;CN=Schema;CN=Configuration;DC=red;DC=local";"user";"effc5f0f-b94d-42de-b185-a0f5f42f276a";"S-1-5-21-3863123042-3658135052-3550681492-1119";"B4.002";;;;"False";"24/10/2019 15:11:23";"False";"False";;"9830";"CN=Domain Users;CN=Users;DC=red;DC=local";"513";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"132163962838359900";"RikC";"805306368";;"15";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"S-1-5-21-3863123042-3658135052-3550681492-1119";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";"Oost-Vlaanderen";;"Claeyssens";;"False";"False";"False";"512";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"12883";"12707";"24/10/2019 15:11:26";"24/10/2019 15:11:23"
;"9223372036854775807";;"False";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"0";"0";"0";"False";"red.local/Ontwikkeling/Jannes";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Zoersel";"Jannes";"0";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"0";"24/10/2019 15:11:23";"24/10/2019 15:11:23";;"Development";"Account voor Jannes";"JannesVW";"CN=Jannes;OU=Ontwikkeling;DC=red;DC=local";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"jannes@red.local";"5078";;"True";;"Jannes";;"False";;;;"0444727290";"JVW";"4";;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;"0";"0";;;;"False";"0";;"jannes@red.local";;"CN=Kimberly;OU=Directie;DC=red;DC=local";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";;"24/10/2019 15:11:26";"24/10/2019 15:11:26";"0";;;;;;;;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;;"Jannes";"System.DirectoryServices.ActiveDirectorySecurity";"CN=Person;CN=Schema;CN=Configuration;DC=red;DC=local";"user";"4cf0608c-9949-4ab5-8ad5-789d3ed7f69f";"S-1-5-21-3863123042-3658135052-3550681492-1120";"B1.018";;;;"False";"24/10/2019 15:11:23";"False";"False";;"2980";"CN=Domain Users;CN=Users;DC=red;DC=local";"513";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"132163962839102186";"JannesVW";"805306368";;"15";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"S-1-5-21-3863123042-3658135052-3550681492-1120";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";"Antwerpen";;"Van Wonterghem";;"False";"False";"False";"512";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"12884";"12712";"24/10/2019 15:11:26";"24/10/2019 15:11:23"
;"9223372036854775807";;"False";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"0";"0";"0";"False";"red.local/Ontwikkeling/Jonas";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Bierbeek";"Jonas";"0";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"0";"24/10/2019 15:11:23";"24/10/2019 15:11:23";;"Development";"Account voor Jonas";"JonasV";"CN=Jonas;OU=Ontwikkeling;DC=red;DC=local";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"jonas@red.local";"1578";;"True";;"Jonas";;"False";;;;"0444727291";"JV";"4";;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;"0";"0";;;;"False";"0";;"jonas@red.local";;"CN=Jannes;OU=Ontwikkeling;DC=red;DC=local";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";;"24/10/2019 15:11:27";"24/10/2019 15:11:27";"0";;;;;;;;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;;"Jonas";"System.DirectoryServices.ActiveDirectorySecurity";"CN=Person;CN=Schema;CN=Configuration;DC=red;DC=local";"user";"49c2815e-d2cb-4d70-a9f5-2ac36ce8cdc1";"S-1-5-21-3863123042-3658135052-3550681492-1121";"B1.018";;;;"False";"24/10/2019 15:11:23";"False";"False";;"3360";"CN=Domain Users;CN=Users;DC=red;DC=local";"513";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"132163962839819861";"JonasV";"805306368";;"15";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"S-1-5-21-3863123042-3658135052-3550681492-1121";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";"Vlaams-Brabant";;"Vandegehuchte";;"False";"False";"False";"512";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"12885";"12717";"24/10/2019 15:11:27";"24/10/2019 15:11:23"
;"9223372036854775807";;"False";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"0";"0";"0";"False";"red.local/Ontwikkeling/C??dric";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Meldert";"C??dric";"0";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"0";"24/10/2019 15:11:24";"24/10/2019 15:11:24";;"Development";"Account voor C??dric";"CedricVDE";"CN=C??dric;OU=Ontwikkeling;DC=red;DC=local";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"cedric@red.local";"5079";;"True";;"C??dric";;"False";;;;"0444727292";"CVDE";"4";;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;"0";"0";;;;"False";"0";;"cedric@red.local";;"CN=Jannes;OU=Ontwikkeling;DC=red;DC=local";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";;"24/10/2019 15:11:27";"24/10/2019 15:11:27";"0";;;;;;;;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;;"C??dric";"System.DirectoryServices.ActiveDirectorySecurity";"CN=Person;CN=Schema;CN=Configuration;DC=red;DC=local";"user";"00568a59-7112-427c-b98c-55c743e62649";"S-1-5-21-3863123042-3658135052-3550681492-1122";"B1.018";;;;"False";"24/10/2019 15:11:24";"False";"False";;"9310";"CN=Domain Users;CN=Users;DC=red;DC=local";"513";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"132163962840512333";"CedricVDE";"805306368";;"15";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"S-1-5-21-3863123042-3658135052-3550681492-1122";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";"Oost-Vlaanderen";;"Van den Eede";;"False";"False";"False";"512";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"12886";"12722";"24/10/2019 15:11:27";"24/10/2019 15:11:24"
;"9223372036854775807";;"False";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"0";"0";"0";"False";"red.local/Ontwikkeling/CedricD";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Haaltert";"CedricD";"0";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"0";"24/10/2019 15:11:24";"24/10/2019 15:11:24";;"Development";"Account voor Cedric";"CedricD";"CN=CedricD;OU=Ontwikkeling;DC=red;DC=local";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"cedricd@red.local";"1558";;"True";;"Cedric";;"False";;;;"0444727293";"CD";"4";;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;"0";"0";;;;"False";"0";;"cedricd@red.local";;"CN=Jannes;OU=Ontwikkeling;DC=red;DC=local";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";;"24/10/2019 15:11:27";"24/10/2019 15:11:27";"0";;;;;;;;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;;"CedricD";"System.DirectoryServices.ActiveDirectorySecurity";"CN=Person;CN=Schema;CN=Configuration;DC=red;DC=local";"user";"3dfbd074-10a5-455e-a738-3d665b00bb8b";"S-1-5-21-3863123042-3658135052-3550681492-1123";"B1.018";;;;"False";"24/10/2019 15:11:24";"False";"False";;"3360";"CN=Domain Users;CN=Users;DC=red;DC=local";"513";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"132163962841323783";"CedricD";"805306368";;"15";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"S-1-5-21-3863123042-3658135052-3550681492-1123";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";"Oost-Vlaanderen";;"Detemmerman";;"False";"False";"False";"512";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"12887";"12727";"24/10/2019 15:11:27";"24/10/2019 15:11:24"
;"9223372036854775807";;"False";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"0";"0";"0";"False";"red.local/Ontwikkeling/Robin";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Haaltert";"Robin";"0";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"0";"24/10/2019 15:11:24";"24/10/2019 15:11:24";;"Development";"Account voor Robin";"RobinVDW";"CN=Robin;OU=Ontwikkeling;DC=red;DC=local";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"robin@red.local";"1658";;"True";;"Robin";;"False";;;;"0444727295";"RVDW";"4";;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;"0";"0";;;;"False";"0";;"robin@red.local";;"CN=Jannes;OU=Ontwikkeling;DC=red;DC=local";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";;"24/10/2019 15:11:27";"24/10/2019 15:11:27";"0";;;;;;;;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;;"Robin";"System.DirectoryServices.ActiveDirectorySecurity";"CN=Person;CN=Schema;CN=Configuration;DC=red;DC=local";"user";"ffd5cd1e-2145-4ba1-a2a2-f1ac0a0dec16";"S-1-5-21-3863123042-3658135052-3550681492-1124";"B1.018";;;;"False";"24/10/2019 15:11:24";"False";"False";;"3360";"CN=Domain Users;CN=Users;DC=red;DC=local";"513";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"132163962842075821";"RobinVDW";"805306368";;"15";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"S-1-5-21-3863123042-3658135052-3550681492-1124";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";"Oost-Vlaanderen";;"Van de Walle";;"False";"False";"False";"512";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"12888";"12732";"24/10/2019 15:11:27";"24/10/2019 15:11:24"
;"9223372036854775807";;"False";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"0";"0";"0";"False";"red.local/Verkoop/Matthias";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Koksijde";"Matthias";"0";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"0";"24/10/2019 15:11:24";"24/10/2019 15:11:24";;"Sale";"Account voor Matthias";"MatthiasVDV";"CN=Matthias;OU=Verkoop;DC=red;DC=local";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"matthias@red.local";"4732";;"True";;"Matthias";;"False";;;;"0444727200";"MVDV";"4";;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;"0";"0";;;;"False";"0";;"matthias@red.local";;"CN=Kimberly;OU=Directie;DC=red;DC=local";;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";;"24/10/2019 15:11:27";"24/10/2019 15:11:27";"0";;;;;;;;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;;;;"Matthias";"System.DirectoryServices.ActiveDirectorySecurity";"CN=Person;CN=Schema;CN=Configuration;DC=red;DC=local";"user";"9a2a13d3-5231-4af2-ac8a-81f193a53fa9";"S-1-5-21-3863123042-3658135052-3550681492-1125";"B0.015";;;;"False";"24/10/2019 15:11:24";"False";"False";;"8670";"CN=Domain Users;CN=Users;DC=red;DC=local";"513";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"False";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"132163962842923508";"MatthiasVDV";"805306368";;"15";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"S-1-5-21-3863123042-3658135052-3550681492-1125";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";"False";"West-Vlaanderen";;"Van de Velde";;"False";"False";"False";"512";"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection";;"12889";"12737";"24/10/2019 15:11:27";"24/10/2019 15:11:24"
